original_word,meaning,generated_word,model,language,trial
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,테카타노 류이텐,gpt-4-turbo,ko,trial8
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,재프레키미슈나,gpt-4-turbo,ko,trial8
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,쇼미쿠리플레,gpt-4-turbo,ko,trial8
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크리스코하리케 티치미가토,gpt-4-turbo,ko,trial9
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,디시크리프트 테일르,gpt-4-turbo,ko,trial9
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",`키토코 미얀데 술가 키발케리 토자 ...,gpt-4-turbo,ko,trial9
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,미쥬니 키푸따 덥슈뤼,gpt-4-turbo,ko,trial9
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,스누도리키타쇼,gpt-4-turbo,ko,trial9
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,플레노카마시,gpt-4-turbo,ko,trial9
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,플뤼타미쇼,gpt-4-turbo,ko,trial9
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,후레차크,gpt-4-turbo,ko,trial9
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,쇼도키브리쓰쿠머,gpt-4-turbo,ko,trial9
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,폴레츠미,gpt-4-turbo,ko,trial9
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크리질누쿠 모시크틀렐,gpt-4-turbo,ko,trial10
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,크라시하루니,gpt-4-turbo,ko,trial10
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.","`노카쥬 킨켜시 키타노 류릴레, 잇쯔...",gpt-4-turbo,ko,trial10
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,시쿠리투니포포댄스,gpt-4-turbo,ko,trial10
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,포니시쿠 브라탄그 스너디쉬,gpt-4-turbo,ko,trial10
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,플랄쿄쥬만,gpt-4-turbo,ko,trial10
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,플루라드니시엘 코ㅍ레시오,gpt-4-turbo,ko,trial10
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,키라토미유에시,gpt-4-turbo,ko,trial10
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,키자또레 파슈니쿠 미잇코 아론디레 베베로쉬,gpt-4-turbo,ko,trial10
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,플레노쿠미,gpt-4-turbo,ko,trial10
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크리제미토 치카토세,gpt-4-turbo,ko,trial11
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,프루쿠리카데쉬,gpt-4-turbo,ko,trial11
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",키후놀리무토쉬엘라,gpt-4-turbo,ko,trial11
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,쥬미뿌뽀탕슈리,gpt-4-turbo,ko,trial11
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,쟈루푸냐키스,gpt-4-turbo,ko,trial11
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,푸루토샤파메,gpt-4-turbo,ko,trial11
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,플랑무濃콩트리ー,gpt-4-turbo,ko,trial11
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,노리키라루,gpt-4-turbo,ko,trial11
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,프랄쇼쿠브레스키,gpt-4-turbo,ko,trial11
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,키루미쇼토,gpt-4-turbo,ko,trial11
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,가리릭손,gpt-4-turbo,ko,trial12
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,칙칙발발,gpt-4-turbo,ko,trial12
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",쭈글빤댕,gpt-4-turbo,ko,trial12
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,찌릿뽕뽕,gpt-4-turbo,ko,trial12
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,'조금 거만스럽게 잘난 체하며 버릇없...,gpt-4-turbo,ko,trial12
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,달빛따,gpt-4-turbo,ko,trial12
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,차근차근,gpt-4-turbo,ko,trial12
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,쉬유랄라,gpt-4-turbo,ko,trial12
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,짜릿킥쏘롱,gpt-4-turbo,ko,trial12
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,침득침득,gpt-4-turbo,ko,trial12
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,기글기글,gpt-4-turbo,ko,trial13
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,찌르득찌르득,gpt-4-turbo,ko,trial13
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",쭉북쭉북,gpt-4-turbo,ko,trial13
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,뽕실뽕실,gpt-4-turbo,ko,trial13
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,꾸불댕긋,gpt-4-turbo,ko,trial13
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉차릿,gpt-4-turbo,ko,trial13
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,빽빽득,gpt-4-turbo,ko,trial13
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,살랑살랑,gpt-4-turbo,ko,trial13
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,까실히까실,gpt-4-turbo,ko,trial13
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉차북적,gpt-4-turbo,ko,trial13
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크리릿살랄,gpt-4-turbo,ko,trial14
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,츠카릿,gpt-4-turbo,ko,trial14
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",풀케달풀케프,gpt-4-turbo,ko,trial14
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,딜비달락,gpt-4-turbo,ko,trial14
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,가상의 언어에서 '조금 거만스럽게 잘...,gpt-4-turbo,ko,trial14
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,가상의 언어에서 '분량이나 수효 따위...,gpt-4-turbo,ko,trial14
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,'찌글찌글',gpt-4-turbo,ko,trial14
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,프릴랄쉬,gpt-4-turbo,ko,trial14
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,치릿츠다브리케,gpt-4-turbo,ko,trial14
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,쯔림차림,gpt-4-turbo,ko,trial14
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,스케스케스케,qwen2.5-14b,ko,trial3
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,스 crunch,qwen2.5-14b,ko,trial3
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",믹야리어,qwen2.5-14b,ko,trial3
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,크르르르~,qwen2.5-14b,ko,trial3
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,보이아라,qwen2.5-14b,ko,trial3
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,plenti,qwen2.5-14b,ko,trial3
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,아차차,qwen2.5-14b,ko,trial3
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,liki,qwen2.5-14b,ko,trial3
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,미라니,qwen2.5-14b,ko,trial3
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,포근,qwen2.5-14b,ko,trial3
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크르르크르르,qwen2.5-14b,ko,trial4
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,크르르,qwen2.5-14b,ko,trial4
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",지리지리,qwen2.5-14b,ko,trial4
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,플립플라우,qwen2.5-14b,ko,trial4
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,지이이-,qwen2.5-14b,ko,trial4
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,sambal,qwen2.5-14b,ko,trial4
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,크 CWE,qwen2.5-14b,ko,trial4
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,micayari,qwen2.5-14b,ko,trial4
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,지시,qwen2.5-14b,ko,trial4
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,만석,qwen2.5-14b,ko,trial4
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,"생성하신 가상의 언어로는 ""scrab...",qwen2.5-14b,ko,trial5
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,가지런,qwen2.5-14b,ko,trial5
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",kiri,qwen2.5-14b,ko,trial5
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,quirrul,qwen2.5-14b,ko,trial5
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,발르라스카,qwen2.5-14b,ko,trial5
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,생성된 가상의 음성상징어를 한국어로 ...,qwen2.5-14b,ko,trial5
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,스 olu,qwen2.5-14b,ko,trial5
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,그림,qwen2.5-14b,ko,trial5
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,지글지글,qwen2.5-14b,ko,trial5
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,tolk,qwen2.5-14b,ko,trial5
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,스크릴리스,qwen2.5-14b,ko,trial6
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,스 Kerr,qwen2.5-14b,ko,trial6
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",치우차우,qwen2.5-14b,ko,trial6
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,trembling-pose,qwen2.5-14b,ko,trial6
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,구르고리우,qwen2.5-14b,ko,trial6
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,사우아,qwen2.5-14b,ko,trial6
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,氾數量,qwen2.5-14b,ko,trial6
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,아이스베인,qwen2.5-14b,ko,trial6
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,신나하다,qwen2.5-14b,ko,trial6
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,보따리,qwen2.5-14b,ko,trial6
