index,ipa,alphabet,score_abrupt-continuous,score_beautiful-ugly,score_big-small,score_dangerous-safe,score_delicate-rugged,score_exciting-calming,score_fast-slow,score_good-bad,score_happy-sad,score_hard-soft,score_harsh-mellow,score_heavy-light,score_inhibited-free,score_interesting-uninteresting,score_masculine-feminine,score_ordinary-unique,score_passive-active,score_pleasant-unpleasant,score_realistic-fantastical,score_sharp-round,score_simple-complex,score_solid-nonsolid,score_strong-weak,score_tense-relaxed
440,nɑpej,nahpaye,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
441,nɑpow,nahpow,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
442,nɑtej,nahtaye,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
443,nɑtow,nahtow,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
444,nɑki,nahkee,0.08975,-0.09575,0.31084999999999996,0.04507499999999999,-0.10625000000000001,0.02642499999999999,-0.042075,0.0,-0.103075,0.07500000000000001,0.10335,0.249925,0.027774999999999994,0.0,0.1294825,-0.0865,-0.086325,0.0,-0.155185,-0.040557500000000024,-0.187795,0.0825,0.10162500000000001,0.04137500000000001
445,nɑkej,nahkaye,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
446,nɑkow,nahko,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
447,nowli,noelee,0.33999999999999997,-0.1532,0.35232,0.22232,-0.362,0.27786,0.19041999999999998,0.0,-0.08246,0.3556,0.35928,0.32633999999999996,0.20864,0.0,0.384386,-0.1384,-0.19908,0.0,-0.05488,0.29791599999999996,-0.30047199999999996,0.2964,0.25436000000000003,0.26524000000000003
448,nowlej,noelaye,0.2833333333333333,-0.12766666666666668,0.17273333333333332,0.18526666666666666,-0.3016666666666667,0.28933333333333333,0.24309999999999998,0.0,0.0,0.29633333333333334,0.2994,0.21066666666666667,0.17386666666666664,0.0,0.24266666666666667,-0.11533333333333333,-0.2167,0.0,0.0,0.3338966666666667,-0.2503933333333333,0.247,0.21196666666666666,0.22103333333333333
449,nowlow,noelow,0.2833333333333333,-0.12766666666666668,0.17273333333333332,0.18526666666666666,-0.3016666666666667,0.28933333333333333,0.24309999999999998,0.0,0.0,0.29633333333333334,0.2994,0.21066666666666667,0.17386666666666664,0.0,0.24266666666666667,-0.11533333333333333,-0.2167,0.0,0.0,0.3338966666666667,-0.2503933333333333,0.247,0.21196666666666666,0.22103333333333333
450,nowmej,noemaye,0.2833333333333333,-0.12766666666666668,0.17273333333333332,0.18526666666666666,-0.3016666666666667,0.28933333333333333,0.24309999999999998,0.0,0.0,0.29633333333333334,0.2994,0.21066666666666667,0.17386666666666664,0.0,0.24266666666666667,-0.11533333333333333,-0.2167,0.0,0.0,0.3338966666666667,-0.2503933333333333,0.247,0.21196666666666666,0.22103333333333333
451,nowni,noanee,0.33999999999999997,-0.1532,0.35232,0.22232,-0.362,0.27786,0.19041999999999998,0.0,-0.08246,0.3556,0.35928,0.32633999999999996,0.20864,0.0,0.384386,-0.1384,-0.19908,0.0,-0.05488,0.29791599999999996,-0.30047199999999996,0.2964,0.25436000000000003,0.26524000000000003
452,nownej,noanaye,0.2833333333333333,-0.12766666666666668,0.17273333333333332,0.18526666666666666,-0.3016666666666667,0.28933333333333333,0.24309999999999998,0.0,0.0,0.29633333333333334,0.2994,0.21066666666666667,0.17386666666666664,0.0,0.24266666666666667,-0.11533333333333333,-0.2167,0.0,0.0,0.3338966666666667,-0.2503933333333333,0.247,0.21196666666666666,0.22103333333333333
453,nownow,noanow,0.2833333333333333,-0.12766666666666668,0.17273333333333332,0.18526666666666666,-0.3016666666666667,0.28933333333333333,0.24309999999999998,0.0,0.0,0.29633333333333334,0.2994,0.21066666666666667,0.17386666666666664,0.0,0.24266666666666667,-0.11533333333333333,-0.2167,0.0,0.0,0.3338966666666667,-0.2503933333333333,0.247,0.21196666666666666,0.22103333333333333
454,nowvej,noevaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
455,nowði,noethey,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
456,nowðej,noe-they,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
457,nowðow,noe-though,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
458,nowzej,noezaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
459,nowzow,noezow,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
460,nowfi,noefee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
461,nowfej,noefaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
462,nowfow,noefow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
463,nowsi,noesee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
464,nowsej,noesaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
465,nowsow,noesow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
466,nowʃi,noeshee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
467,nowʃej,noeshaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
468,nowbi,noebee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
469,nowbej,noebaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
470,nowbow,noebow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
471,nowdi,noedee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
472,nowdej,noedaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
473,nowdow,noedow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
474,nowɡi,noeggee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
475,nowɡej,noegaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
476,nowpi,noepee,0.0718,-0.0766,0.24867999999999996,0.036059999999999995,-0.085,0.021139999999999992,-0.03366,0.0,-0.08246,0.06000000000000001,0.08268,0.19994,0.022219999999999997,0.0,0.103586,-0.0692,-0.06906,0.0,-0.124148,-0.032446000000000016,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
477,nowpej,noepaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
478,nowpow,noepow,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
479,nowti,noetee,0.0718,-0.0766,0.24867999999999996,0.036059999999999995,-0.085,0.021139999999999992,-0.03366,0.0,-0.08246,0.06000000000000001,0.08268,0.19994,0.022219999999999997,0.0,0.103586,-0.0692,-0.06906,0.0,-0.124148,-0.032446000000000016,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
480,nowtej,noetaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
481,nowkej,noekaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
482,nowkow,noeko,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
483,vili,veelee,0.2125,-0.09575,0.49215,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.22225,0.22455,0.34185,0.1304,0.0,0.414965,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
484,vilej,veelaye,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
485,vilow,veelow,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
486,vimi,veemee,0.2125,-0.09575,0.49215,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.22225,0.22455,0.34185,0.1304,0.0,0.414965,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
487,vimej,veemaye,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
488,vimow,veemow,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
489,vinej,veenaye,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
490,vinow,veenow,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
491,vivej,veevaye,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
492,viði,veethey,0.0,0.0,0.3626,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.18385,0.0,0.0,0.232965,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
493,viðej,vee-they,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
494,viðow,vee-though,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
495,vizej,veezaye,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
496,vizow,veezow,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
497,vifi,veefee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
498,vifej,veefaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
499,vifow,veefow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
500,visi,veesee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
501,visej,veesaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
502,visow,veesow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
503,viʃej,veeshaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
504,viʃow,veeshow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
505,vibi,veebee,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
